lead_id,company,market,currency,campaign_name,channel,campaign_budget,product,pipeline_stage,deal_value_usd,created_date,email_opened,email_clicked,company_size,lead_score,deal_value_local
NP-2135,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Pro,Qualified,0.0,2024-04-23,,,51-200,79,0.0
NP-2136,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Pro,Qualified,0.0,2024-04-26,False,False,1-10,69,0.0
NP-2137,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Enterprise,Lead,0.0,2024-07-10,,,51-200,86,0.0
NP-2138,NovaPay,Singapore,SGD,SEO Content Drive,Organic Search,9000,NovaPay Basic,Lead,0.0,2024-03-28,,,500+,75,0.0
NP-2139,NovaPay,UK,GBP,SEO Content Drive,Organic Search,9000,NovaPay Pro,Qualified,0.0,2024-04-08,,,1-10,60,0.0
NP-2140,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Basic,Qualified,0.0,2024-07-06,,,201-500,36,0.0
NP-2141,NovaPay,India,INR,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Negotiation,0.0,2024-06-22,,,51-200,67,0.0
NP-2142,NovaPay,UK,GBP,SEO Content Drive,Organic Search,9000,NovaPay Enterprise,Lead,0.0,2024-04-28,,,500+,52,0.0
NP-2143,NovaPay,USA,USD,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Negotiation,0.0,2024-03-10,,,1-10,11,0.0
NP-2144,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Pro,Demo,0.0,2024-08-02,,,201-500,78,0.0
NP-2145,NovaPay,UAE,AED,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Lead,0.0,2024-01-13,,,201-500,96,0.0
NP-2146,NovaPay,Germany,EUR,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Proposal,0.0,2024-02-24,,,201-500,32,0.0
NP-2147,NovaPay,USA,USD,Influencer Summer,Influencer,22000,NovaPay Basic,Lead,0.0,2024-06-25,,,201-500,11,0.0
NP-2148,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Pro,Demo,0.0,2024-03-31,True,False,51-200,38,0.0
NP-2149,NovaPay,USA,USD,Spring Email Push,Email,6000,NovaPay Enterprise,Lead,0.0,2024-04-18,False,False,500+,36,0.0
NP-2150,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Lead,0.0,2024-02-14,,,500+,74,0.0
NP-2151,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Basic,Demo,0.0,2024-06-16,,,11-50,18,0.0
NP-2152,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-07-21,,,11-50,76,0.0
NP-2153,NovaPay,UAE,AED,Influencer Summer,Influencer,22000,NovaPay Basic,Demo,0.0,2024-08-08,,,500+,42,0.0
NP-2154,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Basic,Negotiation,0.0,2024-06-07,,,51-200,65,0.0
NP-2155,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Pro,Qualified,0.0,2024-05-21,,,500+,15,0.0
NP-2156,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Basic,Qualified,0.0,2024-07-28,,,51-200,10,0.0
NP-2157,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Basic,Qualified,0.0,2024-04-08,,,11-50,98,0.0
NP-2158,NovaPay,USA,USD,Partner Referral Q2,Referral,12000,NovaPay Enterprise,Lead,0.0,2024-05-17,,,51-200,18,0.0
NP-2159,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Basic,Qualified,0.0,2024-06-04,,,500+,90,0.0
NP-2160,NovaPay,Singapore,SGD,SEO Content Drive,Organic Search,9000,NovaPay Basic,Qualified,0.0,2024-04-13,,,1-10,52,0.0
NP-2161,NovaPay,UAE,AED,Fintech Webinar Series,Webinar,7500,NovaPay Enterprise,Demo,0.0,2024-07-05,,,1-10,90,0.0
NP-2162,NovaPay,India,INR,Partner Referral Q2,Referral,12000,NovaPay Basic,Lead,0.0,2024-04-09,,,201-500,50,0.0
NP-2163,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Basic,Negotiation,0.0,2024-07-27,,,1-10,48,0.0
NP-2164,NovaPay,India,INR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Demo,0.0,2024-07-20,,,1-10,47,0.0
NP-2165,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Pro,Qualified,0.0,2024-04-06,,,201-500,59,0.0
NP-2166,NovaPay,UAE,AED,Partner Referral Q2,Referral,12000,NovaPay Enterprise,Qualified,0.0,2024-05-18,,,1-10,68,0.0
NP-2167,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-05-18,,,500+,34,0.0
NP-2168,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Lead,0.0,2024-07-10,,,500+,66,0.0
NP-2169,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Pro,Lead,0.0,2024-03-25,False,False,500+,93,0.0
NP-2170,NovaPay,Germany,EUR,SEO Content Drive,Organic Search,9000,NovaPay Enterprise,Demo,0.0,2024-03-19,,,201-500,49,0.0
NP-2171,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-07-24,,,11-50,17,0.0
NP-2172,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Pro,Proposal,0.0,2024-04-09,True,False,11-50,18,0.0
NP-2173,NovaPay,UK,GBP,SEO Content Drive,Organic Search,9000,NovaPay Basic,Demo,0.0,2024-04-29,,,500+,98,0.0
NP-2174,NovaPay,Singapore,SGD,SEO Content Drive,Organic Search,9000,NovaPay Pro,Lead,0.0,2024-04-08,,,201-500,52,0.0
NP-2175,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Enterprise,Negotiation,0.0,2024-04-18,True,True,11-50,98,0.0
NP-2176,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Basic,Qualified,0.0,2024-03-28,False,False,201-500,36,0.0
NP-2177,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Enterprise,Lead,0.0,2024-04-14,,,51-200,13,0.0
NP-2178,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-07-23,,,51-200,15,0.0
NP-2179,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Lead,0.0,2024-02-12,,,11-50,53,0.0
NP-2180,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-06-12,,,1-10,12,0.0
NP-2181,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Pro,Negotiation,0.0,2024-07-14,,,11-50,49,0.0
NP-2182,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Pro,Demo,0.0,2024-06-11,,,500+,65,0.0
NP-2183,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Basic,Negotiation,0.0,2024-06-25,,,11-50,78,0.0
NP-2184,NovaPay,UAE,AED,Partner Referral Q2,Referral,12000,NovaPay Basic,Qualified,0.0,2024-05-06,,,1-10,88,0.0
NP-2185,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Proposal,0.0,2024-06-20,,,11-50,16,0.0
NP-2186,NovaPay,UAE,AED,Influencer Summer,Influencer,22000,NovaPay Enterprise,Proposal,0.0,2024-08-14,,,201-500,36,0.0
NP-2187,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Basic,Demo,0.0,2024-06-09,,,11-50,75,0.0
NP-2188,NovaPay,UAE,AED,Partner Referral Q2,Referral,12000,NovaPay Pro,Qualified,0.0,2024-06-07,,,500+,69,0.0
NP-2189,NovaPay,Germany,EUR,Spring Email Push,Email,6000,NovaPay Basic,Demo,0.0,2024-04-18,False,False,500+,61,0.0
NP-2190,NovaPay,USA,USD,Influencer Summer,Influencer,22000,NovaPay Pro,Lead,0.0,2024-06-29,,,11-50,67,0.0
NP-2191,NovaPay,Germany,EUR,Spring Email Push,Email,6000,NovaPay Basic,Negotiation,0.0,2024-04-28,True,False,51-200,80,0.0
NP-2192,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Qualified,0.0,2024-02-24,,,11-50,84,0.0
NP-2193,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Qualified,0.0,2024-03-09,,,201-500,62,0.0
NP-2194,NovaPay,Singapore,SGD,SEO Content Drive,Organic Search,9000,NovaPay Basic,Lead,0.0,2024-03-23,,,201-500,39,0.0
NP-2195,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Basic,Lead,0.0,2024-05-04,,,500+,79,0.0
NP-2196,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Basic,Lead,0.0,2024-06-16,,,1-10,56,0.0
NP-2197,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Demo,0.0,2024-02-11,,,51-200,97,0.0
NP-2198,NovaPay,UK,GBP,SEO Content Drive,Organic Search,9000,NovaPay Pro,Lead,0.0,2024-05-09,,,51-200,11,0.0
NP-2199,NovaPay,Germany,EUR,SEO Content Drive,Organic Search,9000,NovaPay Basic,Closed Lost,0.0,2024-04-21,,,500+,93,0.0
